"Id.zone";"Id.sp";"Nom.sp";"Diam0";"Diam1";"Id.campagne0";"Id.campagne1";"Surface.zone"
"141";"36";"Mako";12,4140855611678;12,4140855611678;1982;1983;1
"163";"36";"Mako";14,6422547644544;14,6422547644544;1982;1983;1
"142";"36";"Mako";20,5309876588545;20,5309876588545;1982;1983;1
"163";"36";"Mako";30,398594130552;30,398594130552;1982;1983;1
"132";"36";"Mako";13,5281701628111;13,5281701628111;1982;1983;1
"154";"36";"Mako";11,4591559026165;11,9366207318922;1982;1983;1
"113";"36";"Mako";15,1197195937301;15,1197195937301;1982;1983;1
"212";"36";"Mako";19,0985931710274;19,0985931710274;1982;1983;1
"153";"36";"Mako";18,1436635124761;18,1436635124761;1982;1983;1
"152";"36";"Mako";13,3690152197192;13,5281701628111;1982;1983;1
"112";"36";"Mako";17,1887338539247;17,5070437401085;1982;1983;1
"141";"36";"Mako";25,9422557239789;25,9422557239789;1982;1983;1
"162";"36";"Mako";19,0985931710274;19,0985931710274;1982;1983;1
"151";"36";"Mako";14,9605646506382;14,9605646506382;1982;1983;1
"212";"36";"Mako";26,7380304394384;27,374650211806;1982;1983;1
"142";"36";"Mako";20,0535228295788;20,0535228295788;1982;1983;1
"131";"36";"Mako";25,4647908947033;25,4647908947033;1982;1983;1
"154";"36";"Mako";14,6422547644544;14,8014097075463;1982;1983;1
"161";"36";"Mako";11,9366207318922;11,9366207318922;1982;1983;1
"132";"36";"Mako";16,5521140815571;16,5521140815571;1982;1983;1
"154";"36";"Mako";16,5521140815571;16,5521140815571;1982;1983;1
"113";"36";"Mako";21,0084524881302;21,0084524881302;1982;1983;1
"114";"36";"Mako";19,2577481141193;19,2577481141193;1982;1983;1
"112";"36";"Mako";16,5521140815571;16,5521140815571;1982;1983;1
"154";"36";"Mako";11,4591559026165;11,4591559026165;1982;1983;1
"141";"36";"Mako";17,5070437401085;17,5070437401085;1982;1983;1
"214";"36";"Mako";12,095775674984;12,095775674984;1982;1983;1
"214";"36";"Mako";14,9605646506382;15,1197195937301;1982;1983;1
"124";"36";"Mako";18,9394382279355;19,0985931710274;1982;1983;1
"142";"40";"Mboulou";10,3450713009732;10,5042262440651;1982;1983;1
"152";"40";"Mboulou";23,2366216914167;23,2366216914167;1982;1983;1
"243";"40";"Mboulou";17,8253536262923;18,1436635124761;1982;1983;1
"162";"40";"Mboulou";28,966199642725;0;1982;1983;1
"213";"40";"Mboulou";19,2577481141193;19,4169030572112;1982;1983;1
"231";"40";"Mboulou";17,5070437401085;17,5070437401085;1982;1983;1
"244";"40";"Mboulou";21,326762374314;21,6450722604978;1982;1983;1
"221";"40";"Mboulou";17,9845085693842;18,4619733986599;1982;1983;1
"223";"40";"Mboulou";24,8281711223357;24,9873260654276;1982;1983;1
"223";"40";"Mboulou";10,5042262440651;10,5042262440651;1982;1983;1
"163";"40";"Mboulou";20,0535228295788;20,6901426019464;1982;1983;1
"243";"40";"Mboulou";20,3718327157626;20,0535228295788;1982;1983;1
"113";"40";"Mboulou";14,6422547644544;14,6422547644544;1982;1983;1
"142";"40";"Mboulou";28,0112699841736;28,0112699841736;1982;1983;1
"232";"40";"Mboulou";12,4140855611678;12,4140855611678;1982;1983;1
"154";"40";"Mboulou";21,0084524881302;21,0084524881302;1982;1983;1
"161";"40";"Mboulou";16,5521140815571;16,5521140815571;1982;1983;1
"223";"40";"Mboulou";48,3831026999362;48,3831026999362;1982;1983;1
"231";"40";"Mboulou";53,157750992693;53,4760608788768;1982;1983;1
"231";"40";"Mboulou";63,82113217985;64,1394420660338;1982;1983;1
"153";"40";"Mboulou";15,1197195937301;15,1197195937301;1982;1983;1
"223";"40";"Mboulou";16,5521140815571;16,711269024649;1982;1983;1
"234";"40";"Mboulou";63,9802871229419;64,1394420660338;1982;1983;1
"164";"40";"Mboulou";10,5042262440651;10,5042262440651;1982;1983;1
"123";"40";"Mboulou";99,9493042617103;99,9493042617103;1982;1983;1
"213";"40";"Mboulou";11,4591559026165;11,4591559026165;1982;1983;1
"211";"40";"Mboulou";10,3450713009732;10,3450713009732;1982;1983;1
"234";"40";"Mboulou";25,4647908947033;25,4647908947033;1982;1983;1
"223";"40";"Mboulou";17,5070437401085;17,9845085693842;1982;1983;1
"121";"40";"Mboulou";18,9394382279355;18,9394382279355;1982;1983;1
"114";"40";"Mboulou";15,5971844230057;15,9154943091895;1982;1983;1
"222";"40";"Mboulou";12,4140855611678;12,8915503904435;1982;1983;1
"234";"40";"Mboulou";12,095775674984;12,095775674984;1982;1983;1
"232";"40";"Mboulou";10,3450713009732;10,3450713009732;1982;1983;1
"211";"40";"Mboulou";0;10,0267614147894;1982;1983;1
"114";"40";"Mboulou";18,1436635124761;18,1436635124761;1982;1983;1
"212";"40";"Mboulou";11,6183108457084;11,7774657888003;1982;1983;1
"234";"40";"Mboulou";11,1408460164327;11,1408460164327;1982;1983;1
"244";"40";"Mboulou";13,5281701628111;13,687325105903;1982;1983;1
"241";"40";"Mboulou";22,759156862141;22,759156862141;1982;1983;1
"212";"40";"Mboulou";15,1197195937301;15,278874536822;1982;1983;1
"213";"40";"Mboulou";11,6183108457084;11,6183108457084;1982;1983;1
"223";"40";"Mboulou";28,6478897565412;28,6478897565412;1982;1983;1
"154";"40";"Mboulou";23,8732414637843;24,35070629306;1982;1983;1
"112";"40";"Mboulou";20,6901426019464;20,6901426019464;1982;1983;1
"121";"40";"Mboulou";44,2450741795469;44,5633840657307;1982;1983;1
"244";"40";"Mboulou";40,4253555453414;40,4253555453414;1982;1983;1
"244";"40";"Mboulou";29,7619743581844;29,9211293012763;1982;1983;1
"223";"40";"Mboulou";17,5070437401085;17,5070437401085;1982;1983;1
"163";"40";"Mboulou";11,4591559026165;11,4591559026165;1982;1983;1
"213";"40";"Mboulou";14,8014097075463;14,8014097075463;1982;1983;1
"242";"40";"Mboulou";16,5521140815571;16,5521140815571;1982;1983;1
"244";"40";"Mboulou";12,095775674984;12,4140855611678;1982;1983;1
"222";"40";"Mboulou";50,9295817894065;51,0887367324984;1982;1983;1
"242";"40";"Mboulou";11,4591559026165;11,4591559026165;1982;1983;1
"243";"40";"Mboulou";24,8281711223357;24,9873260654276;1982;1983;1
"231";"40";"Mboulou";20,2126777726707;20,3718327157626;1982;1983;1
"234";"40";"Mboulou";33,5816929923899;0;1982;1983;1
"151";"40";"Mboulou";19,8943678864869;20,2126777726707;1982;1983;1
"144";"40";"Mboulou";10,1859163578813;10,1859163578813;1982;1983;1
"214";"40";"Mboulou";0;10,0267614147894;1982;1983;1
"142";"40";"Mboulou";18,4619733986599;18,7802832848437;1982;1983;1
"234";"40";"Mboulou";32,3084534476548;32,6267633338385;1982;1983;1
"221";"40";"Mboulou";11,7774657888003;11,7774657888003;1982;1983;1
"154";"40";"Mboulou";12,4140855611678;12,4140855611678;1982;1983;1
"241";"40";"Mboulou";24,5098612361519;24,5098612361519;1982;1983;1
"241";"40";"Mboulou";10,1859163578813;10,1859163578813;1982;1983;1
"142";"40";"Mboulou";19,0985931710274;18,4619733986599;1982;1983;1
"141";"40";"Mboulou";10,1859163578813;10,1859163578813;1982;1983;1
"232";"40";"Mboulou";11,4591559026165;12,095775674984;1982;1983;1
"212";"40";"Mboulou";39,47042588679;39,7887357729738;1982;1983;1
"212";"40";"Mboulou";19,735212943395;20,0535228295788;1982;1983;1
"241";"40";"Mboulou";15,1197195937301;15,278874536822;1982;1983;1
"243";"40";"Mboulou";28,0112699841736;28,0112699841736;1982;1983;1
"244";"40";"Mboulou";13,3690152197192;13,3690152197192;1982;1983;1
"132";"40";"Mboulou";13,2098602766273;13,3690152197192;1982;1983;1
"143";"40";"Mboulou";21,326762374314;21,326762374314;1982;1983;1
"223";"40";"Mboulou";15,278874536822;15,278874536822;1982;1983;1
"131";"40";"Mboulou";18,1436635124761;18,302818455568;1982;1983;1
"113";"40";"Mboulou";24,1915513499681;24,1915513499681;1982;1983;1
"224";"40";"Mboulou";18,7802832848437;18,9394382279355;1982;1983;1
"111";"40";"Mboulou";13,0507053335354;13,0507053335354;1982;1983;1
"232";"40";"Mboulou";11,1408460164327;11,4591559026165;1982;1983;1
"144";"40";"Mboulou";14,0056349920868;14,0056349920868;1982;1983;1
"232";"40";"Mboulou";19,8943678864869;20,0535228295788;1982;1983;1
"231";"40";"Mboulou";12,095775674984;0;1982;1983;1
"162";"40";"Mboulou";10,8225361302489;10,8225361302489;1982;1983;1
"221";"40";"Mboulou";10,3450713009732;10,3450713009732;1982;1983;1
"162";"40";"Mboulou";46,1549334966496;0;1982;1983;1
"211";"40";"Mboulou";13,2098602766273;13,2098602766273;1982;1983;1
"142";"40";"Mboulou";17,1887338539247;17,1887338539247;1982;1983;1
"162";"40";"Mboulou";38,038031398963;38,038031398963;1982;1983;1
"211";"40";"Mboulou";31,990143561471;32,1492985045629;1982;1983;1
"213";"40";"Mboulou";23,8732414637843;24,0323964068762;1982;1983;1
"224";"40";"Mboulou";30,2394391874601;30,2394391874601;1982;1983;1
"211";"40";"Mboulou";11,6183108457084;11,9366207318922;1982;1983;1
"234";"40";"Mboulou";15,1197195937301;15,1197195937301;1982;1983;1
"141";"40";"Mboulou";46,4732433828334;47,109863155201;1982;1983;1
"122";"40";"Mboulou";29,2845095289087;29,4436644720006;1982;1983;1
"221";"40";"Mboulou";10,8225361302489;11,1408460164327;1982;1983;1
"123";"40";"Mboulou";45,3591587811902;45,5183137242821;1982;1983;1
"223";"40";"Mboulou";17,0295789108328;17,1887338539247;1982;1983;1
"241";"40";"Mboulou";20,0535228295788;20,6901426019464;1982;1983;1
"141";"40";"Mboulou";12,8915503904435;12,8915503904435;1982;1983;1
"164";"40";"Mboulou";12,095775674984;12,5732405042597;1982;1983;1
"133";"40";"Mboulou";10,1859163578813;10,1859163578813;1982;1983;1
"223";"40";"Mboulou";17,8253536262923;18,1436635124761;1982;1983;1
"242";"40";"Mboulou";52,8394411065093;52,8394411065093;1982;1983;1
"243";"40";"Mboulou";31,3535237891034;31,3535237891034;1982;1983;1
"232";"40";"Mboulou";29,1253545858168;29,4436644720006;1982;1983;1
"231";"40";"Mboulou";10,663381187157;10,8225361302489;1982;1983;1
"131";"40";"Mboulou";13,687325105903;13,687325105903;1982;1983;1
"122";"40";"Mboulou";25,1464810085195;25,1464810085195;1982;1983;1
"144";"40";"Mboulou";14,3239448782706;14,3239448782706;1982;1983;1
"213";"40";"Mboulou";16,3929591384652;16,3929591384652;1982;1983;1
"114";"40";"Mboulou";14,0056349920868;14,0056349920868;1982;1983;1
"223";"40";"Mboulou";10,663381187157;11,1408460164327;1982;1983;1
"162";"40";"Mboulou";20,3718327157626;20,8492975450383;1982;1983;1
"233";"40";"Mboulou";104,0873327821;104,0873327821;1982;1983;1
"212";"40";"Mboulou";20,5309876588545;20,6901426019464;1982;1983;1
"131";"40";"Mboulou";18,7802832848437;18,7802832848437;1982;1983;1
"134";"40";"Mboulou";12,7323954473516;12,8915503904435;1982;1983;1
"234";"40";"Mboulou";16,3929591384652;16,5521140815571;1982;1983;1
"162";"40";"Mboulou";15,9154943091895;15,9154943091895;1982;1983;1
"133";"40";"Mboulou";17,6661986832004;17,6661986832004;1982;1983;1
"243";"40";"Mboulou";10,8225361302489;10,8225361302489;1982;1983;1
"241";"40";"Mboulou";18,9394382279355;18,9394382279355;1982;1983;1
"162";"40";"Mboulou";15,278874536822;15,278874536822;1982;1983;1
"241";"40";"Mboulou";11,7774657888003;11,4591559026165;1982;1983;1
"234";"40";"Mboulou";14,0056349920868;14,1647899351787;1982;1983;1
"212";"40";"Mboulou";11,4591559026165;11,4591559026165;1982;1983;1
"162";"40";"Mboulou";10,663381187157;10,663381187157;1982;1983;1
"242";"40";"Mboulou";25,9422557239789;25,9422557239789;1982;1983;1
"151";"40";"Mboulou";21,6450722604978;21,6450722604978;1982;1983;1
"211";"40";"Mboulou";23,2366216914167;23,7140865206924;1982;1983;1
"141";"40";"Mboulou";19,735212943395;19,735212943395;1982;1983;1
"223";"40";"Mboulou";11,1408460164327;11,4591559026165;1982;1983;1
"214";"40";"Mboulou";18,1436635124761;18,7802832848437;1982;1983;1
"144";"40";"Mboulou";14,8014097075463;14,8014097075463;1982;1983;1
"222";"40";"Mboulou";11,1408460164327;11,4591559026165;1982;1983;1
"242";"40";"Mboulou";12,4140855611678;12,4140855611678;1982;1983;1
"234";"40";"Mboulou";10,0267614147894;10,0267614147894;1982;1983;1
"241";"40";"Mboulou";29,2845095289087;0;1982;1983;1
"212";"40";"Mboulou";25,1464810085195;25,1464810085195;1982;1983;1
"213";"40";"Mboulou";15,7563393660976;15,9154943091895;1982;1983;1
"111";"40";"Mboulou";35,9690171387684;36,446481968044;1982;1983;1
"242";"40";"Mboulou";22,2816920328653;22,2816920328653;1982;1983;1
"222";"40";"Mboulou";15,278874536822;15,278874536822;1982;1983;1
"163";"40";"Mboulou";10,663381187157;10,663381187157;1982;1983;1
"231";"40";"Mboulou";13,2098602766273;13,3690152197192;1982;1983;1
"152";"40";"Mboulou";14,6422547644544;15,1197195937301;1982;1983;1
"221";"40";"Mboulou";11,1408460164327;11,4591559026165;1982;1983;1
"233";"40";"Mboulou";13,0507053335354;13,2098602766273;1982;1983;1
"111";"40";"Mboulou";22,2816920328653;22,4408469759572;1982;1983;1
"163";"40";"Mboulou";29,9211293012763;29,9211293012763;1982;1983;1
"242";"40";"Mboulou";21,326762374314;21,326762374314;1982;1983;1
"221";"40";"Mboulou";14,0056349920868;14,0056349920868;1982;1983;1
"122";"41";"Mbaléké";20,3718327157626;20,3718327157626;1982;1983;1
"244";"41";"Mbaléké";35,4915523094927;35,4915523094927;1982;1983;1
"122";"41";"Mbaléké";13,5281701628111;13,5281701628111;1982;1983;1
"132";"41";"Mbaléké";31,1943688460115;31,1943688460115;1982;1983;1
"123";"41";"Mbaléké";27,5338051548979;27,5338051548979;1982;1983;1
"121";"41";"Mbaléké";10,5042262440651;10,663381187157;1982;1983;1
"122";"41";"Mbaléké";58,5690190578175;58,5690190578175;1982;1983;1
"121";"41";"Mbaléké";46,1549334966496;46,1549334966496;1982;1983;1
"124";"41";"Mbaléké";25,9422557239789;26,4197205532546;1982;1983;1
"122";"41";"Mbaléké";17,1887338539247;17,1887338539247;1982;1983;1
"143";"41";"Mbaléké";16,5521140815571;16,5521140815571;1982;1983;1
"122";"41";"Mbaléké";16,8704239677409;16,8704239677409;1982;1983;1
"124";"41";"Mbaléké";24,1915513499681;24,6690161792438;1982;1983;1
"121";"41";"Mbaléké";59,5239487163689;59,5239487163689;1982;1983;1
"122";"41";"Mbaléké";50,2929620170389;50,2929620170389;1982;1983;1
"121";"41";"Mbaléké";12,7323954473516;13,5281701628111;1982;1983;1
"213";"41";"Mbaléké";35,8098621956765;35,8098621956765;1982;1983;1
"221";"41";"Mbaléké";15,278874536822;15,278874536822;1982;1983;1
"121";"41";"Mbaléké";17,6661986832004;17,6661986832004;1982;1983;1
"233";"41";"Mbaléké";18,1436635124761;18,1436635124761;1982;1983;1
"243";"41";"Mbaléké";10,3450713009732;10,5042262440651;1982;1983;1
"211";"41";"Mbaléké";28,966199642725;29,2845095289087;1982;1983;1
"122";"41";"Mbaléké";17,5070437401085;17,5070437401085;1982;1983;1
"111";"41";"Mbaléké";22,6000019190491;22,6000019190491;1982;1983;1
"122";"41";"Mbaléké";13,687325105903;14,0056349920868;1982;1983;1
"243";"41";"Mbaléké";31,5126787321953;31,8309886183791;1982;1983;1
"121";"41";"Mbaléké";39,47042588679;39,6295808298819;1982;1983;1
"211";"41";"Mbaléké";11,9366207318922;11,9366207318922;1982;1983;1
"132";"41";"Mbaléké";0;10,0267614147894;1982;1983;1
"122";"41";"Mbaléké";28,3295798703574;28,6478897565412;1982;1983;1
"134";"41";"Mbaléké";24,35070629306;24,9873260654276;1982;1983;1
"221";"41";"Mbaléké";11,4591559026165;11,6183108457084;1982;1983;1
"123";"41";"Mbaléké";26,5788754963465;26,8971853825303;1982;1983;1
"121";"41";"Mbaléké";10,5042262440651;10,5042262440651;1982;1983;1
"121";"41";"Mbaléké";24,1915513499681;24,1915513499681;1982;1983;1
"122";"41";"Mbaléké";14,0056349920868;14,0056349920868;1982;1983;1
"121";"41";"Mbaléké";16,8704239677409;16,8704239677409;1982;1983;1
"121";"41";"Mbaléké";14,0056349920868;14,0056349920868;1982;1983;1
"243";"41";"Mbaléké";26,7380304394384;26,8971853825303;1982;1983;1
"131";"41";"Mbaléké";31,1943688460115;31,8309886183791;1982;1983;1
"153";"41";"Mbaléké";37,8788764558711;38,038031398963;1982;1983;1
"123";"41";"Mbaléké";21,326762374314;21,326762374314;1982;1983;1
"122";"41";"Mbaléké";24,0323964068762;24,0323964068762;1982;1983;1
"122";"41";"Mbaléké";39,47042588679;39,7887357729738;1982;1983;1
"221";"41";"Mbaléké";16,3929591384652;16,5521140815571;1982;1983;1
"241";"41";"Mbaléké";16,8704239677409;16,8704239677409;1982;1983;1
"224";"41";"Mbaléké";14,0056349920868;14,0056349920868;1982;1983;1
"121";"41";"Mbaléké";12,095775674984;12,4140855611678;1982;1983;1
"121";"41";"Mbaléké";36,2873270249521;36,446481968044;1982;1983;1
"121";"41";"Mbaléké";13,3690152197192;13,8464800489949;1982;1983;1
"153";"41";"Mbaléké";39,1521160006063;39,1521160006063;1982;1983;1
"122";"41";"Mbaléké";16,711269024649;16,711269024649;1982;1983;1
"121";"41";"Mbaléké";20,0535228295788;20,0535228295788;1982;1983;1
"244";"41";"Mbaléké";14,6422547644544;14,8014097075463;1982;1983;1
"143";"41";"Mbaléké";19,8943678864869;20,3718327157626;1982;1983;1
"121";"41";"Mbaléké";10,8225361302489;10,8225361302489;1982;1983;1
"151";"41";"Mbaléké";12,8915503904435;13,0507053335354;1982;1983;1
"214";"41";"Mbaléké";10,1859163578813;10,1859163578813;1982;1983;1
"243";"41";"Mbaléké";32,1492985045629;32,1492985045629;1982;1983;1
"121";"41";"Mbaléké";21,6450722604978;21,6450722604978;1982;1983;1
"212";"41";"Mbaléké";11,6183108457084;11,7774657888003;1982;1983;1
"143";"41";"Mbaléké";12,7323954473516;13,2098602766273;1982;1983;1
"123";"41";"Mbaléké";21,6450722604978;21,8042272035897;1982;1983;1
"224";"41";"Mbaléké";17,1887338539247;17,1887338539247;1982;1983;1
"121";"41";"Mbaléké";17,5070437401085;17,6661986832004;1982;1983;1
"154";"41";"Mbaléké";27,6929600979898;28,3295798703574;1982;1983;1
"124";"41";"Mbaléké";14,8014097075463;14,8014097075463;1982;1983;1
"214";"41";"Mbaléké";12,4140855611678;12,4140855611678;1982;1983;1
"213";"41";"Mbaléké";25,783100780887;25,9422557239789;1982;1983;1
"161";"42";"Mobambou";13,0507053335354;13,5281701628111;1982;1983;1
"154";"42";"Mobambou";26,4197205532546;26,4197205532546;1982;1983;1
"132";"42";"Mobambou";17,8253536262923;17,8253536262923;1982;1983;1
"154";"42";"Mobambou";10,5042262440651;10,5042262440651;1982;1983;1
"222";"42";"Mobambou";10,1859163578813;10,3450713009732;1982;1983;1
"161";"42";"Mobambou";25,1464810085195;25,1464810085195;1982;1983;1
"221";"42";"Mobambou";39,47042588679;40,1070456591576;1982;1983;1
"133";"42";"Mobambou";20,2126777726707;20,2126777726707;1982;1983;1
"162";"42";"Mobambou";35,014087480217;35,014087480217;1982;1983;1
"132";"42";"Mobambou";15,5971844230057;15,5971844230057;1982;1983;1
"234";"42";"Mobambou";26,4197205532546;26,7380304394384;1982;1983;1
"162";"42";"Mobambou";28,0112699841736;28,6478897565412;1982;1983;1
"152";"42";"Mobambou";13,0507053335354;13,3690152197192;1982;1983;1
"161";"42";"Mobambou";18,1436635124761;18,1436635124761;1982;1983;1
"212";"42";"Mobambou";25,9422557239789;26,2605656101627;1982;1983;1
"164";"42";"Mobambou";10,663381187157;10,8225361302489;1982;1983;1
"132";"42";"Mobambou";18,302818455568;18,302818455568;1982;1983;1
"151";"42";"Mobambou";10,8225361302489;10,8225361302489;1982;1983;1
"162";"42";"Mobambou";22,2816920328653;22,4408469759572;1982;1983;1
"132";"42";"Mobambou";23,2366216914167;23,3957766345086;1982;1983;1
"122";"42";"Mobambou";36,6056369111359;37,5605665696873;1982;1983;1
"132";"42";"Mobambou";21,6450722604978;21,6450722604978;1982;1983;1
"132";"42";"Mobambou";12,4140855611678;12,4140855611678;1982;1983;1
"164";"42";"Mobambou";20,6901426019464;21,326762374314;1982;1983;1
"214";"42";"Mobambou";13,3690152197192;13,3690152197192;1982;1983;1
"151";"42";"Mobambou";11,4591559026165;11,6183108457084;1982;1983;1
"164";"42";"Mobambou";28,966199642725;29,2845095289087;1982;1983;1
"131";"42";"Mobambou";10,9816910733408;11,4591559026165;1982;1983;1
"131";"42";"Mobambou";16,5521140815571;16,711269024649;1982;1983;1
"132";"42";"Mobambou";21,9633821466816;22,4408469759572;1982;1983;1
"162";"42";"Mobambou";10,1859163578813;10,1859163578813;1982;1983;1
"214";"42";"Mobambou";13,687325105903;13,687325105903;1982;1983;1
"244";"42";"Mobambou";16,2338041953733;16,2338041953733;1982;1983;1
"132";"42";"Mobambou";53,7943707650606;54,4309905374282;1982;1983;1
"244";"42";"Mobambou";17,5070437401085;17,5070437401085;1982;1983;1
"151";"42";"Mobambou";27,5338051548979;27,6929600979898;1982;1983;1
"161";"42";"Mobambou";31,8309886183791;32,3084534476548;1982;1983;1
"132";"42";"Mobambou";38,1971863420549;38,1971863420549;1982;1983;1
"163";"42";"Mobambou";19,5760580003031;19,5760580003031;1982;1983;1
"132";"42";"Mobambou";14,0056349920868;14,0056349920868;1982;1983;1
"153";"42";"Mobambou";17,1887338539247;17,1887338539247;1982;1983;1
"152";"42";"Mobambou";17,0295789108328;17,0295789108328;1982;1983;1
"161";"42";"Mobambou";14,4830998213625;14,8014097075463;1982;1983;1
"132";"42";"Mobambou";38,1971863420549;38,8338061144225;1982;1983;1
"243";"43";"Monzounzé";12,2549306180759;12,2549306180759;1982;1983;1
"162";"43";"Monzounzé";10,9816910733408;10,9816910733408;1982;1983;1
"242";"43";"Monzounzé";25,4647908947033;25,4647908947033;1982;1983;1
"123";"43";"Monzounzé";28,966199642725;28,966199642725;1982;1983;1
"163";"43";"Monzounzé";69,0732453018826;69,2324002449745;1982;1983;1
"161";"43";"Monzounzé";24,9873260654276;24,9873260654276;1982;1983;1
"144";"43";"Monzounzé";45,2000038380983;45,2000038380983;1982;1983;1
"131";"43";"Monzounzé";35,8098621956765;35,9690171387684;1982;1983;1
"162";"43";"Monzounzé";13,2098602766273;13,3690152197192;1982;1983;1
"152";"43";"Monzounzé";27,0563403256222;27,0563403256222;1982;1983;1
"243";"43";"Monzounzé";13,687325105903;14,0056349920868;1982;1983;1
"243";"43";"Monzounzé";10,8225361302489;10,9816910733408;1982;1983;1
"123";"43";"Monzounzé";31,6718336752872;31,6718336752872;1982;1983;1
"122";"43";"Monzounzé";23,2366216914167;23,3957766345086;1982;1983;1
"154";"43";"Monzounzé";13,687325105903;13,8464800489949;1982;1983;1
"243";"43";"Monzounzé";20,6901426019464;20,6901426019464;1982;1983;1
"162";"43";"Monzounzé";16,711269024649;16,8704239677409;1982;1983;1
"111";"43";"Monzounzé";12,4140855611678;12,4140855611678;1982;1983;1
"244";"43";"Monzounzé";13,3690152197192;13,3690152197192;1982;1983;1
"121";"43";"Monzounzé";21,326762374314;21,6450722604978;1982;1983;1
"134";"43";"Monzounzé";26,4197205532546;27,0563403256222;1982;1983;1
"121";"43";"Monzounzé";59,8422586025526;59,8422586025526;1982;1983;1
"241";"43";"Monzounzé";16,0746492522814;16,2338041953733;1982;1983;1
"162";"43";"Monzounzé";11,7774657888003;12,2549306180759;1982;1983;1
"161";"43";"Monzounzé";19,0985931710274;19,2577481141193;1982;1983;1
"154";"43";"Monzounzé";14,6422547644544;14,6422547644544;1982;1983;1
"132";"43";"Monzounzé";79,8957814321315;79,8957814321315;1982;1983;1
"152";"43";"Monzounzé";17,5070437401085;17,5070437401085;1982;1983;1
"132";"43";"Monzounzé";14,4830998213625;14,4830998213625;1982;1983;1
"244";"43";"Monzounzé";57,6140893992661;57,9323992854499;1982;1983;1
"132";"43";"Monzounzé";11,1408460164327;11,1408460164327;1982;1983;1
"244";"43";"Monzounzé";19,0985931710274;19,0985931710274;1982;1983;1
"153";"43";"Monzounzé";21,6450722604978;21,8042272035897;1982;1983;1
"163";"43";"Monzounzé";15,278874536822;15,4380294799138;1982;1983;1
"211";"43";"Monzounzé";10,1859163578813;10,1859163578813;1982;1983;1
"214";"43";"Monzounzé";84,9887396110721;84,9887396110721;1982;1983;1
"224";"43";"Monzounzé";21,9633821466816;22,6000019190491;1982;1983;1
"161";"43";"Monzounzé";13,687325105903;14,0056349920868;1982;1983;1
"132";"43";"Monzounzé";33,9000028785737;33,9000028785737;1982;1983;1
"144";"43";"Monzounzé";18,7802832848437;18,7802832848437;1982;1983;1
"224";"43";"Monzounzé";14,9605646506382;15,1197195937301;1982;1983;1
"161";"43";"Monzounzé";10,5042262440651;10,5042262440651;1982;1983;1
"133";"43";"Monzounzé";23,5549315776005;23,8732414637843;1982;1983;1
"231";"43";"Monzounzé";43,4492994640874;43,4492994640874;1982;1983;1
"132";"43";"Monzounzé";15,278874536822;15,278874536822;1982;1983;1
"232";"43";"Monzounzé";56,0225399683472;56,1816949114391;1982;1983;1
"243";"43";"Monzounzé";20,8492975450383;21,0084524881302;1982;1983;1
"244";"43";"Monzounzé";41,5394401469847;41,6985950900766;1982;1983;1
"152";"43";"Monzounzé";13,8464800489949;13,8464800489949;1982;1983;1
"132";"43";"Monzounzé";10,8225361302489;10,9816910733408;1982;1983;1
"123";"43";"Monzounzé";14,6422547644544;14,9605646506382;1982;1983;1
"162";"43";"Monzounzé";17,0295789108328;17,0295789108328;1982;1983;1
"223";"43";"Monzounzé";10,0267614147894;10,0267614147894;1982;1983;1
"242";"43";"Monzounzé";11,7774657888003;11,7774657888003;1982;1983;1
"134";"43";"Monzounzé";14,6422547644544;15,1197195937301;1982;1983;1
"124";"43";"Monzounzé";14,3239448782706;14,8014097075463;1982;1983;1
"244";"43";"Monzounzé";38,5154962282387;38,5154962282387;1982;1983;1
"144";"43";"Monzounzé";53,6352158219687;53,6352158219687;1982;1983;1
"161";"43";"Monzounzé";35,6507072525846;36,2873270249521;1982;1983;1
"132";"43";"Monzounzé";21,0084524881302;21,0084524881302;1982;1983;1
"161";"43";"Monzounzé";59,8422586025526;59,8422586025526;1982;1983;1
"244";"43";"Monzounzé";13,687325105903;13,687325105903;1982;1983;1
"162";"43";"Monzounzé";11,1408460164327;11,3000009595246;1982;1983;1
"243";"43";"Monzounzé";77,6676122288449;77,6676122288449;1982;1983;1
"154";"43";"Monzounzé";53,157750992693;53,6352158219687;1982;1983;1
"244";"43";"Monzounzé";27,0563403256222;27,0563403256222;1982;1983;1
"164";"43";"Monzounzé";16,2338041953733;16,3929591384652;1982;1983;1
"212";"43";"Monzounzé";36,6056369111359;36,6056369111359;1982;1983;1
"133";"43";"Monzounzé";17,1887338539247;16,8704239677409;1982;1983;1
"131";"43";"Monzounzé";30,5577490736439;30,8760589598277;1982;1983;1
"164";"43";"Monzounzé";14,9605646506382;14,9605646506382;1982;1983;1
"151";"43";"Monzounzé";10,1859163578813;10,1859163578813;1982;1983;1
"153";"43";"Monzounzé";12,4140855611678;12,4140855611678;1982;1983;1
"121";"43";"Monzounzé";12,7323954473516;12,7323954473516;1982;1983;1
"223";"43";"Monzounzé";10,8225361302489;10,9816910733408;1982;1983;1
"154";"50";"Undetermined";27,374650211806;27,5338051548979;1982;1983;1
"141";"50";"Bango";18,6211283417518;18,7802832848437;1982;1983;1
"142";"50";"Bango";11,6183108457084;11,6183108457084;1982;1983;1
"211";"50";"Bango";21,326762374314;21,326762374314;1982;1983;1
